STATE,COUNTYNAME,edu_white_hs,edu_white_bachelors,edu_white_non_hispanic_hs,edu_white_non_hispanic_bachelors,edu_black_hs,edu_black_bachelors,edu_ai_an_hs,edu_ai_an_bachelors,edu_asian_hs,edu_asian_bachelors,edu_npi_hs,edu_npi_bachelors,edu_other_hs,edu_other_bachelors,emp_pop_ratio_white,emp_pop_ratio_black,emp_pop_ratio_ai_an,emp_pop_ratio_asian,emp_pop_ratio_npi,emp_pop_ratio_other,emp_pop_ratio_white_non_hispanic,unemp_rate_white,unemp_rate_black,unemp_rate_ai_an,unemp_rate_asian,unemp_rate_npi,unemp_rate_other,unemp_rate_white_non_hispanic,hi_white_with_coverage,hi_white_no_coverage,hi_black_with_coverage,hi_black_no_coverage,hi_asian_with_coverage,hi_asian_no_coverage,hi_ai_an_with_coverage,hi_ai_an_no_coverage,hi_npi_with_coverage,hi_npi_no_coverage,hi_other_with_coverage,hi_other_no_coverage,MUA_County,MUA_State,MUA_count
Texas,Hamilton County,95.33333333333333,23.566666666666666,95.66666666666667,24.95,90.9,0.0,100.0,50.0,100.0,0.0,50.0,0.0,67.8,3.9200000000000004,52.06666666666666,35.3,0.0,0.0,50.0,62.64,52.4,3.516666666666667,0.0,100.0,,0.0,0.0,1.75,8060.0,1501.0,58.0,0.0,3.0,0.0,19.0,0.0,9.0,0.0,124.0,28.0,Hamilton County,Texas,2.0
South Dakota,Hamlin County,94.23846153846154,20.861538461538462,94.6846153846154,21.04615384615385,62.0,0.0,58.45,16.225,100.0,0.0,,,23.914285714285715,5.0,64.6,48.2,54.475,75.0,,72.62857142857142,64.42307692307692,1.8846153846153846,3.6,0.8333333333333334,0.0,,0.0,1.9153846153846152,32043.0,2344.0,183.0,0.0,171.0,0.0,436.0,181.0,0.0,0.0,329.0,84.0,Hamlin County,South Dakota,1.0
Massachusetts,Hampden County,90.43571428571428,30.788095238095234,93.17142857142856,32.99047619047619,87.95555555555556,29.37777777777778,71.85714285714286,15.504761904761907,79.39722222222223,38.202777777777776,100.0,33.333333333333336,81.3162162162162,23.71891891891892,58.15714285714286,58.43333333333333,54.84761904761905,61.51081081081081,66.66666666666667,54.68378378378378,58.41904761904762,4.576190476190476,6.96,8.329411764705881,3.2685714285714282,0.0,11.202941176470588,4.171428571428571,341221.0,9796.0,39866.0,1398.0,11693.0,463.0,1033.0,31.0,29.0,0.0,28404.0,1565.0,Hampden County,Massachusetts,26.0
Massachusetts,Hampshire County,95.25333333333333,44.90333333333333,95.40333333333334,45.013333333333335,89.42631578947368,36.694736842105264,97.19,22.44,85.53157894736842,63.98947368421052,100.0,50.0,92.06,56.029999999999994,58.6,54.36190476190476,29.854545454545452,69.41578947368421,61.6,76.77727272727272,58.45333333333333,4.5633333333333335,7.844444444444445,8.333333333333334,3.644444444444444,0.0,1.56,4.666666666666667,140712.0,2870.0,3257.0,119.0,7498.0,233.0,154.0,7.0,142.0,0.0,2714.0,79.0,Hampshire County,Massachusetts,7.0
West Virginia,Hampshire County,82.39444444444445,14.377777777777778,82.35,14.455555555555556,64.86,0.0,100.0,0.0,100.0,50.0,,,66.66666666666667,0.0,46.32222222222222,19.22,45.46666666666667,0.0,,0.0,46.150000000000006,6.647058823529412,0.0,33.333333333333336,,,100.0,6.658823529411764,23128.0,3037.0,99.0,1.0,4.0,18.0,16.0,3.0,0.0,0.0,14.0,23.0,Hampshire County,West Virginia,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hampton City,Virginia,22.0
South Carolina,Hampton County,80.25,13.358333333333333,80.28333333333333,13.35,81.96153846153847,8.961538461538462,0.0,0.0,61.333333333333336,47.13333333333333,100.0,0.0,61.32857142857143,4.814285714285715,47.199999999999996,45.76153846153846,50.0,37.06666666666666,0.0,63.1,47.475,5.916666666666667,16.146153846153847,0.0,0.0,,14.285714285714286,5.916666666666667,8921.0,1029.0,12871.0,1506.0,146.0,0.0,15.0,0.0,2.0,0.0,330.0,716.0,Hampton County,South Carolina,1.0
Virginia,Hampton city,86.56666666666666,28.941666666666666,86.49166666666667,29.075000000000003,93.72500000000001,27.474999999999998,80.95,16.2875,86.94,40.760000000000005,40.0,10.120000000000001,88.00909090909092,16.354545454545455,47.03076923076923,44.33076923076923,28.5,50.154545454545456,31.428571428571427,49.925000000000004,46.46153846153846,3.3249999999999997,15.508333333333333,0.0,2.09,25.0,2.23,3.466666666666667,76651.0,5392.0,91420.0,7519.0,3372.0,332.0,375.0,97.0,102.0,39.0,3182.0,560.0,,,
Georgia,Hancock County,90.26,37.96,90.47999999999999,38.14,77.38,5.5200000000000005,62.666666666666664,33.333333333333336,86.63333333333333,48.63333333333333,100.0,0.0,25.5,5.2,37.260000000000005,49.78,28.666666666666668,52.96666666666667,100.0,19.366666666666667,37.36,2.9,4.779999999999999,0.0,0.0,0.0,19.3,2.85,24960.0,3063.0,22811.0,3390.0,755.0,120.0,78.0,31.0,61.0,0.0,205.0,183.0,Hancock County,Georgia,1.0
Illinois,Hancock County,92.51578947368421,18.736842105263158,92.53157894736842,18.742105263157896,69.7,19.3125,100.0,33.333333333333336,67.22857142857143,20.75714285714286,100.0,100.0,85.71428571428571,42.857142857142854,57.731578947368426,57.2375,50.0,39.1125,100.0,100.0,57.79473684210526,5.5,6.671428571428572,0.0,0.0,0.0,0.0,5.457894736842105,20337.0,1255.0,93.0,10.0,78.0,0.0,22.0,0.0,3.0,0.0,73.0,22.0,Hancock County,Illinois,3.0
Indiana,Hancock County,91.06875,29.525,91.2375,29.60625,89.74444444444445,39.96666666666667,100.0,29.599999999999998,96.575,67.39999999999999,46.666666666666664,2.733333333333333,70.47272727272728,30.472727272727273,64.25,43.333333333333336,60.614285714285714,70.9125,18.033333333333335,63.24545454545455,64.41875,3.4625000000000004,4.225,0.0,2.0875,0.0,8.45,3.4625,146036.0,8622.0,26198.0,1529.0,3762.0,181.0,284.0,74.0,111.0,0.0,3541.0,705.0,,,
Iowa,Hancock County,93.43571428571428,19.157142857142855,93.8,19.321428571428573,100.0,0.65,100.0,25.0,86.375,31.325,,,67.8375,16.3375,63.550000000000004,85.775,75.0,59.9,,50.0625,63.471428571428575,1.9714285714285715,0.0,0.0,1.6333333333333335,,0.0,1.8,19017.0,710.0,153.0,17.0,365.0,0.0,18.0,0.0,0.0,0.0,152.0,57.0,,,
Kentucky,Hancock County,89.9,15.98,89.86,15.84,87.775,12.95,100.0,0.0,100.0,50.0,34.3,0.0,33.7,19.45,56.620000000000005,81.28,50.0,14.3,34.3,30.55,56.620000000000005,5.14,0.0,0.0,0.0,0.0,0.0,5.16,16336.0,525.0,130.0,121.0,10.0,0.0,5.0,0.0,23.0,12.0,73.0,41.0,Hancock County,Kentucky,2.0
Maine,Hancock County,95.2475,38.6825,95.235,38.760000000000005,93.5923076923077,15.646153846153844,99.05714285714285,24.75714285714286,94.07000000000001,46.21,,,91.47999999999999,54.64,56.33,62.32142857142857,18.9,71.22500000000001,,44.041666666666664,56.3,2.9625,9.281818181818181,0.0,0.0,,0.0,2.9850000000000003,50950.0,5361.0,351.0,95.0,397.0,83.0,192.0,64.0,0.0,0.0,310.0,17.0,Hancock County,Maine,18.0
Mississippi,Hancock County,88.02000000000001,22.8,87.99,22.869999999999997,78.7,12.25,77.80000000000001,11.866666666666667,80.85,37.910000000000004,33.333333333333336,0.0,72.925,32.95,50.730000000000004,44.730000000000004,49.599999999999994,76.15,15.4,84.5,50.54,5.86,7.51111111111111,1.3571428571428572,1.5333333333333334,0.0,0.0,5.9799999999999995,87654.0,11697.0,11145.0,1438.0,638.0,34.0,657.0,182.0,17.0,17.0,1083.0,77.0,Hancock County,Mississippi,1.0
Ohio,Hancock County,94.3913043478261,22.53478260869565,94.75217391304349,22.769565217391307,81.81428571428572,12.778571428571428,71.14,0.96,93.71538461538461,53.215384615384615,100.0,69.35,73.0529411764706,20.900000000000002,63.61304347826086,48.09375,51.18333333333334,51.861538461538466,69.35,82.4235294117647,63.40869565217392,2.856521739130435,20.053846153846152,0.0,14.75,25.0,1.6588235294117646,2.917391304347826,108219.0,5132.0,2121.0,221.0,2163.0,84.0,195.0,0.0,57.0,0.0,2766.0,547.0,,,
Tennessee,Hancock County,80.60000000000001,10.616666666666667,80.63333333333334,10.65,83.60000000000001,26.933333333333334,84.0,0.0,100.0,64.83333333333333,,,61.1,0.0,45.35,24.666666666666668,30.0,13.266666666666666,,38.9,45.35,6.916666666666667,0.0,0.0,64.4,,0.0,6.95,22068.0,2400.0,71.0,11.0,163.0,12.0,19.0,19.0,0.0,0.0,21.0,3.0,Hancock County,Tennessee,1.0
West Virginia,Hancock County,86.7,19.32,86.76,19.36,100.0,5.55,,,79.375,2.975,100.0,0.0,63.3,0.0,48.660000000000004,25.1,,41.375,0.0,90.0,48.68,10.36,7.0,,0.0,,0.0,10.32,27539.0,2615.0,673.0,12.0,164.0,37.0,0.0,0.0,107.0,0.0,74.0,22.0,Hancock County,West Virginia,1.0
South Dakota,Hand County,93.66999999999999,23.380000000000003,93.61999999999999,23.4,100.0,0.0,75.0,25.0,,,,,63.65,0.0,67.03,75.7,72.0,100.0,,50.0,67.87,0.62,0.0,0.0,0.0,,0.0,0.6300000000000001,8033.0,416.0,30.0,44.0,7.0,0.0,22.0,0.0,0.0,0.0,175.0,0.0,Hand County,South Dakota,1.0
Virginia,Hanover County,95.65833333333335,42.516666666666666,95.68333333333334,42.275,86.375,27.708333333333332,81.725,38.6625,93.7,62.61818181818182,84.60000000000001,28.900000000000002,84.96363636363637,37.63636363636363,60.675000000000004,55.25833333333333,37.3125,60.92727272727273,66.66666666666667,57.85833333333333,60.574999999999996,3.9,4.458333333333333,14.285714285714286,2.2333333333333334,0.0,2.8400000000000003,3.9333333333333336,131542.0,5386.0,17974.0,718.0,11441.0,453.0,256.0,0.0,88.0,10.0,1830.0,467.0,,,
Texas,Hansford County,80.83333333333333,32.36666666666667,94.3,41.36666666666667,77.25,0.0,80.0,0.0,0.0,0.0,,,43.333333333333336,0.0,65.96666666666665,0.0,20.0,0.0,,73.23333333333333,60.96666666666667,1.3666666666666665,,0.0,,,0.0,2.3000000000000003,3769.0,802.0,1.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0,70.0,88.0,,,
South Dakota,Hanson County,95.025,23.2375,95.03750000000001,23.2375,77.35,24.75,95.89999999999999,33.96666666666667,63.9,0.0,,,48.333333333333336,40.43333333333333,67.4625,74.75,50.6,91.6,,76.8,67.4875,1.375,0.0,7.0,0.0,,0.0,1.375,20413.0,1215.0,98.0,0.0,99.0,80.0,430.0,177.0,0.0,0.0,196.0,178.0,Hanson County,South Dakota,1.0
Georgia,Haralson County,83.31666666666666,14.183333333333332,83.21666666666667,14.266666666666666,85.28333333333335,9.016666666666667,100.0,0.0,100.0,51.94,,,68.46000000000001,20.68,54.78333333333333,59.01666666666667,0.0,70.0,,68.97999999999999,54.85,4.033333333333333,9.4,,0.0,,20.0,4.066666666666666,50127.0,6110.0,5463.0,423.0,353.0,72.0,4.0,0.0,0.0,0.0,460.0,382.0,Haralson County,Georgia,1.0
Florida,Hardee County,84.7,13.225,92.425,17.15,81.825,26.125,45.53333333333333,0.0,63.1,20.400000000000002,,,49.73333333333333,0.5666666666666667,47.425,8.25,44.800000000000004,39.6,,60.300000000000004,44.400000000000006,9.0,40.85,9.766666666666667,11.1,,0.9666666666666667,11.175,15493.0,1673.0,804.0,170.0,210.0,56.0,274.0,139.0,0.0,0.0,1504.0,722.0,Hardee County,Florida,1.0
Tennessee,Hardeman County,86.13333333333333,13.700000000000001,86.41666666666667,13.758333333333333,85.425,13.683333333333332,65.8,32.05,100.0,47.425,0.0,0.0,91.875,31.9,48.39166666666667,45.35833333333333,52.8,6.95,0.0,35.2,48.458333333333336,9.049999999999999,5.109090909090909,11.1,50.0,,18.1,9.016666666666667,23000.0,2746.0,10187.0,877.0,115.0,0.0,107.0,43.0,0.0,0.0,213.0,33.0,Hardeman County,Tennessee,1.0
Texas,Hardeman County,91.3,12.299999999999999,93.39999999999999,12.833333333333334,70.9,26.9,100.0,0.0,100.0,74.15,,,25.65,0.0,44.699999999999996,47.25,35.9,53.05,,69.25,43.36666666666667,1.7,0.0,0.0,10.35,,0.0,2.033333333333333,2530.0,397.0,81.0,33.0,39.0,4.0,18.0,5.0,0.0,0.0,65.0,59.0,Hardeman County,Texas,1.0
Illinois,Hardin County,86.875,12.4,87.15,12.4,74.3,0.0,,,,,,,100.0,0.0,36.724999999999994,41.65,,,,0.0,36.75,2.15,0.0,,,,,2.2,3301.0,187.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,Hardin County,Illinois,1.0
Iowa,Hardin County,94.53846153846153,17.6,94.92307692307692,17.684615384615384,0.0,0.0,63.92,18.119999999999997,79.58,38.760000000000005,100.0,100.0,81.42,27.919999999999998,59.46153846153846,0.0,55.339999999999996,84.86,0.0,66.7,59.44615384615384,2.4692307692307693,,0.0,0.0,,0.0,2.4,16580.0,703.0,36.0,0.0,143.0,10.0,219.0,47.0,5.0,0.0,165.0,6.0,Hardin County,Iowa,1.0
Kentucky,Hardin County,88.73529411764706,16.5,88.71764705882353,16.41764705882353,95.1,25.58,81.7,3.6714285714285713,67.71666666666667,20.55,92.45,13.575,92.82222222222222,37.75555555555556,50.87647058823529,48.0,21.985714285714288,34.714285714285715,33.575,43.1,50.69411764705882,5.870588235294117,17.607142857142858,0.0,27.133333333333336,5.433333333333334,11.222222222222221,5.964705882352941,107248.0,4731.0,12339.0,848.0,1908.0,342.0,176.0,26.0,480.0,40.0,1134.0,359.0,Hardin County,Kentucky,1.0
Ohio,Hardin County,92.41176470588235,15.358823529411765,92.39999999999999,15.38823529411765,81.01818181818182,22.727272727272727,100.0,25.0,100.0,63.82857142857143,100.0,50.0,79.35,24.6625,61.370588235294115,49.68333333333334,60.0,65.5,100.0,59.06666666666667,61.417647058823526,3.6294117647058823,22.07,0.0,0.0,0.0,15.0,3.652941176470588,40535.0,4471.0,418.0,10.0,232.0,57.0,23.0,0.0,11.0,0.0,387.0,9.0,Hardin County,Ohio,7.0
Tennessee,Hardin County,85.20769230769231,13.523076923076925,85.13076923076923,13.538461538461538,81.28,14.39,75.7,5.55,69.6,43.5,0.0,0.0,85.15,18.05,48.96153846153846,38.75,44.9,95.7,0.0,24.625,48.853846153846156,3.3076923076923075,12.525,0.0,0.0,,0.0,3.338461538461538,31361.0,4460.0,873.0,65.0,23.0,0.0,86.0,0.0,0.0,0.0,102.0,5.0,Hardin County,Tennessee,1.0
Texas,Hardin County,90.13333333333333,14.408333333333333,91.18333333333334,14.408333333333333,85.81428571428572,15.171428571428573,74.775,0.0,88.60000000000001,40.285714285714285,,,75.45714285714287,13.414285714285713,47.44166666666666,48.57142857142857,50.35,38.34285714285714,,53.1,47.93333333333334,7.3500000000000005,17.357142857142858,25.0,3.825,,3.0666666666666664,7.0249999999999995,52857.0,9853.0,13511.0,3285.0,767.0,232.0,106.0,17.0,0.0,0.0,1339.0,527.0,,,
New Mexico,Harding County,96.0,25.975,96.25,30.325,86.6,52.45,87.5,50.0,,,100.0,0.0,70.3,13.825000000000001,41.525,52.15,15.95,,100.0,50.35,41.425,2.0285714285714285,25.0,50.0,,0.0,3.75,1.6142857142857143,2982.0,206.0,3.0,2.0,0.0,0.0,33.0,26.0,7.0,0.0,456.0,62.0,Harding County,New Mexico,1.0
South Dakota,Harding County,94.35,24.3375,94.35,24.3375,,,68.13333333333334,0.0,100.0,0.0,100.0,100.0,87.06666666666666,0.0,70.4,,30.575000000000003,0.0,100.0,90.73333333333333,70.4,1.2,,33.333333333333336,,0.0,2.9333333333333336,1.2125,8462.0,1149.0,0.0,0.0,22.0,37.0,89.0,85.0,13.0,0.0,135.0,6.0,Harding County,South Dakota,1.0
West Virginia,Hardy County,88.94615384615385,16.415384615384617,88.89230769230768,16.476923076923075,66.38333333333334,34.233333333333334,100.0,0.0,,,100.0,0.0,83.33333333333333,0.0,54.784615384615385,48.114285714285714,36.4,,0.0,100.0,54.76923076923077,3.7615384615384615,0.0,0.0,,,0.0,3.753846153846154,23816.0,2017.0,522.0,231.0,0.0,0.0,11.0,0.0,2.0,0.0,88.0,0.0,Hardy County,West Virginia,1.0
Maryland,Harford County,95.02083333333333,40.7125,95.07083333333333,40.6375,92.67,40.405,79.35000000000001,48.48333333333333,92.32857142857144,61.542857142857144,100.0,0.0,75.80000000000001,28.494444444444444,62.979166666666664,56.765,44.6,68.5142857142857,66.66666666666667,71.32222222222222,63.24166666666667,2.5875,4.815789473684211,0.0,1.72,0.0,2.5875000000000004,2.6374999999999997,203902.0,5932.0,35293.0,1552.0,7333.0,373.0,252.0,7.0,139.0,0.0,3560.0,932.0,Harford County,Maryland,4.0
Kentucky,Harlan County,73.72222222222223,7.166666666666667,73.72962962962963,7.196296296296297,72.64285714285714,9.614285714285716,100.0,0.0,75.0,50.0,50.0,0.0,100.0,19.55,32.96666666666667,24.03333333333333,0.0,40.0,0.0,26.674999999999997,32.98148148148148,11.504000000000001,25.68,,33.333333333333336,,0.0,11.468,38398.0,2119.0,892.0,1.0,133.0,0.0,4.0,0.0,24.0,10.0,53.0,11.0,Harlan County,Kentucky,1.0
Nebraska,Harlan County,92.475,24.3,93.2,24.55,100.0,0.0,68.14,0.0,100.0,60.0,,,44.93333333333334,39.46666666666667,60.275,24.8,62.220000000000006,60.0,,50.0,60.65,2.1875,0.0,0.0,25.0,,0.0,1.975,9666.0,453.0,11.0,39.0,41.0,2.0,41.0,3.0,0.0,0.0,84.0,0.0,Harlan County,Nebraska,2.0
Oklahoma,Harmon County,88.76,14.36,90.74,15.219999999999999,79.53333333333335,0.0,75.0,0.0,100.0,0.0,,,65.725,0.0,44.760000000000005,34.96666666666666,37.23333333333333,100.0,,55.724999999999994,44.06,3.5200000000000005,6.35,0.0,0.0,,5.55,3.4799999999999995,4017.0,828.0,318.0,39.0,6.0,0.0,34.0,48.0,0.0,0.0,427.0,85.0,Harmon County,Oklahoma,1.0
North Carolina,Harnett County,91.46666666666667,24.52777777777778,91.98333333333333,25.194444444444443,86.43125,19.00625,87.03999999999999,26.866666666666667,84.81333333333333,45.24666666666667,94.03333333333335,48.56666666666666,63.91875,13.40625,55.34444444444445,52.88235294117647,50.5375,45.18125,55.85,57.13529411764706,53.827777777777776,4.644444444444444,4.741176470588235,4.566666666666666,10.314285714285715,4.4,6.711764705882352,4.633333333333334,219384.0,21206.0,52800.0,5894.0,5552.0,504.0,2164.0,210.0,311.0,100.0,9885.0,4551.0,Harnett County,North Carolina,1.0
Oregon,Harney County,89.65555555555555,20.299999999999997,92.05555555555556,20.555555555555557,100.0,0.0,92.2,3.35,,,100.0,0.0,100.0,0.0,53.388888888888886,0.0,40.25,,100.0,12.5,53.266666666666666,3.5999999999999996,,1.8,,0.0,0.0,3.611111111111111,6069.0,484.0,0.0,0.0,0.0,0.0,64.0,4.0,14.0,0.0,14.0,0.0,,,
Kansas,Harper County,90.12,18.42,90.94,18.82,93.33333333333333,0.0,84.60000000000001,0.0,100.0,45.5,100.0,0.0,61.625,11.1,46.97,33.333333333333336,51.46666666666667,0.0,100.0,54.379999999999995,47.44,2.94,0.0,0.0,100.0,0.0,12.025,2.7800000000000002,5730.0,390.0,20.0,0.0,0.0,5.0,24.0,7.0,6.0,0.0,97.0,66.0,Harper County,Kansas,1.0
Oklahoma,Harper County,93.4,24.4,94.35,24.900000000000002,,,100.0,0.0,,,,,70.83333333333333,12.766666666666666,47.5,,0.0,,,52.73333333333333,46.25,3.9749999999999996,,,,,0.0,4.225,2525.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,207.0,Harper County,Oklahoma,1.0
Georgia,Harris County,92.13333333333333,31.775000000000002,92.2,31.691666666666666,91.84166666666665,34.93333333333333,50.0,0.0,68.75714285714285,36.92857142857143,100.0,0.0,82.12,28.68,55.949999999999996,52.06666666666667,38.45,46.2875,100.0,61.760000000000005,55.99166666666667,5.95,4.527272727272727,0.0,0.0,0.0,1.7111111111111112,5.825,36616.0,2835.0,11943.0,1178.0,1524.0,51.0,18.0,3.0,84.0,0.0,1031.0,78.0,Harris County,Georgia,1.0
Texas,Harris County,81.88239436619718,34.53169014084507,93.26549295774649,41.683098591549296,91.87801418439716,32.374468085106386,73.11111111111111,21.44814814814815,86.85777777777777,55.16148148148148,82.99636363636364,38.36181818181819,65.87338129496402,19.072661870503598,62.04225352112676,62.4063829787234,61.19259259259259,64.47426470588235,65.78928571428571,64.2342857142857,57.924647887323935,5.4802816901408455,9.060283687943262,9.01,4.317037037037037,9.593617021276595,5.697122302158273,5.7908450704225345,2006579.0,401484.0,800369.0,159870.0,342966.0,42236.0,23853.0,10243.0,2515.0,928.0,363701.0,231892.0,Harris County,Texas,301.0
Indiana,Harrison County,89.12941176470588,18.970588235294116,89.08823529411765,18.98235294117647,94.2,15.7,100.0,50.0,81.51428571428572,22.585714285714285,,,79.75,4.266666666666667,59.54705882352942,43.654545454545456,50.0,53.0,,46.642857142857146,59.38235294117647,3.652941176470588,16.04285714285714,0.0,1.3833333333333335,,16.666666666666668,3.6705882352941175,54976.0,3165.0,392.0,40.0,388.0,1.0,9.0,0.0,0.0,0.0,230.0,8.0,,,
Iowa,Harrison County,93.84375,19.15625,94.2625,19.31875,62.5,25.0,100.0,0.0,100.0,66.675,100.0,0.0,82.39999999999999,16.666666666666668,61.10625,50.0,75.0,100.0,100.0,80.55,60.95625,4.1625,0.0,0.0,0.0,0.0,0.0,4.225,18310.0,728.0,46.0,0.0,45.0,0.0,26.0,0.0,4.0,0.0,49.0,0.0,Harrison County,Iowa,2.0
Kentucky,Harrison County,86.78,17.36,87.1,17.46,91.30000000000001,2.6,65.0,0.0,100.0,100.0,100.0,0.0,76.73333333333333,3.466666666666667,55.67999999999999,42.6,50.0,100.0,0.0,81.3,55.8,6.14,1.15,0.0,0.0,,16.5,6.14,37745.0,1252.0,1263.0,26.0,24.0,0.0,25.0,56.0,3.0,0.0,390.0,142.0,Harrison County,Kentucky,1.0
Mississippi,Harrison County,91.0076923076923,26.00769230769231,91.27692307692307,26.53846153846154,85.78461538461539,19.02307692307692,75.69166666666666,14.183333333333332,81.80000000000001,20.753846153846155,80.0,5.34,82.84545454545454,27.836363636363636,49.66923076923077,49.30769230769231,44.11666666666667,50.24615384615385,22.2,54.22727272727273,49.16923076923077,6.753846153846154,7.438461538461539,21.063636363636363,11.807692307692308,0.0,3.3599999999999994,6.984615384615385,144666.0,19788.0,43869.0,9178.0,4747.0,920.0,437.0,153.0,127.0,17.0,2614.0,1021.0,Harrison County,Mississippi,15.0
Missouri,Harrison County,90.9923076923077,14.930769230769231,91.57692307692308,15.100000000000001,84.56666666666666,38.43333333333333,100.0,25.0,100.0,12.5,100.0,0.0,66.66666666666667,0.0,49.03846153846154,0.0,68.75,50.0,0.0,100.0,48.86923076923077,1.8615384615384616,,12.5,0.0,,0.0,1.8692307692307693,9815.0,803.0,58.0,0.0,27.0,0.0,27.0,3.0,9.0,0.0,14.0,13.0,Harrison County,Missouri,1.0
Ohio,Harrison County,89.15882352941176,12.729411764705883,89.12941176470588,12.770588235294117,93.91111111111111,16.711111111111112,66.66666666666667,0.0,86.675,70.25,100.0,0.0,83.67142857142858,3.7285714285714286,52.00588235294118,17.38888888888889,66.66666666666667,56.55,0.0,68.18571428571428,51.870588235294115,4.235294117647059,10.857142857142858,0.0,25.0,,0.0,4.276470588235294,42852.0,3734.0,667.0,48.0,107.0,21.0,52.0,0.0,0.0,0.0,154.0,78.0,Harrison County,Ohio,1.0
Texas,Harrison County,89.75384615384615,19.284615384615385,91.9923076923077,20.615384615384617,89.35000000000001,14.783333333333333,73.97777777777777,22.133333333333333,96.83,51.45,66.66666666666667,0.0,61.4,26.75,54.892307692307696,52.775,47.422222222222224,54.19,16.666666666666668,59.9,54.63076923076923,4.069230769230769,8.566666666666668,20.525,1.6375000000000002,0.0,1.1666666666666667,4.3769230769230765,76514.0,14302.0,24933.0,3784.0,1377.0,166.0,420.0,73.0,55.0,0.0,2844.0,1145.0,Harrison County,Texas,1.0
West Virginia,Harrison County,86.10434782608696,15.734782608695653,86.12173913043478,15.726086956521739,94.45555555555556,15.866666666666667,57.65,25.0,94.95,58.5875,100.0,0.0,91.78571428571429,15.685714285714285,54.19130434782609,51.43333333333333,63.275000000000006,60.8625,33.333333333333336,75.21111111111111,54.15652173913043,5.091304347826087,3.4125,0.0,0.0,0.0,0.0,5.113043478260869,110160.0,8103.0,2297.0,336.0,707.0,57.0,87.0,59.0,19.0,0.0,607.0,53.0,Harrison County,West Virginia,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harrisonburg City,Virginia,1.0
Virginia,Harrisonburg city,88.25,41.2,90.4,43.25,84.6,19.05,71.7,55.25,81.6,44.150000000000006,100.0,100.0,62.55,11.35,47.53333333333333,53.300000000000004,86.7,52.06666666666666,100.0,64.23333333333333,46.9,5.133333333333333,4.8,3.9,4.5,0.0,6.0,5.266666666666667,50309.0,4180.0,4319.0,351.0,1689.0,257.0,166.0,73.0,30.0,0.0,2619.0,1162.0,,,
Georgia,Hart County,81.85,16.6375,83.5,17.0375,87.625,12.8625,60.44,14.919999999999998,71.58,34.019999999999996,,,60.550000000000004,18.866666666666667,54.9875,65.5375,62.63333333333333,49.93333333333334,,67.78333333333333,54.35,5.35,9.0625,2.775,0.0,,0.0,5.375,38424.0,5391.0,10005.0,1098.0,661.0,71.0,351.0,44.0,0.0,0.0,431.0,376.0,Hart County,Georgia,2.0
Kentucky,Hart County,78.12727272727273,13.545454545454545,78.10000000000001,13.554545454545455,84.2625,7.675,66.65,35.7,100.0,45.36,,,87.5,12.5,51.31818181818182,28.225,14.3,64.44,,54.8,51.35454545454545,2.6636363636363636,20.533333333333335,0.0,0.0,,0.0,2.6636363636363636,26656.0,2389.0,1434.0,27.0,156.0,8.0,25.0,0.0,0.0,0.0,301.0,32.0,Hart County,Kentucky,1.0
Connecticut,Hartford County,92.81846153846153,44.826153846153844,93.69846153846153,46.215384615384615,90.40727272727273,31.01636363636364,84.7290322580645,30.393548387096775,88.44909090909091,64.16545454545454,81.6,33.333333333333336,78.26034482758621,29.450000000000003,61.58461538461538,62.75535714285714,56.53030303030303,65.60727272727273,41.31111111111111,61.655932203389824,60.744615384615386,4.677777777777778,6.101960784313725,11.5,7.0218181818181815,16.666666666666668,4.470370370370371,4.633333333333333,614482.0,21206.0,119146.0,6603.0,51863.0,2170.0,2355.0,209.0,352.0,61.0,59808.0,5708.0,Hartford County,Connecticut,31.0
Texas,Hartley County,90.26666666666667,27.066666666666666,92.89999999999999,31.166666666666668,75.7,0.8,51.1,50.0,100.0,57.15,,,71.0,4.4,56.76666666666667,0.0,70.6,50.0,,76.6,55.333333333333336,2.4,,20.5,0.0,,0.0,2.3666666666666667,6063.0,1802.0,0.0,0.0,12.0,0.0,79.0,112.0,0.0,0.0,524.0,315.0,,,
Kansas,Harvey County,91.4,29.5,91.4,29.638461538461538,80.825,23.650000000000002,87.5,15.25,70.28571428571429,46.57142857142857,100.0,0.0,81.67777777777778,23.755555555555556,60.91538461538461,57.0,39.111111111111114,47.9875,50.0,57.022222222222226,60.71538461538462,3.1923076923076925,0.15,0.0,3.1399999999999997,0.0,8.6,3.2615384615384615,45633.0,3575.0,549.0,213.0,595.0,0.0,409.0,3.0,18.0,0.0,941.0,147.0,Harvey County,Kansas,1.0
