STATE,COUNTYNAME,edu_white_hs,edu_white_bachelors,edu_white_non_hispanic_hs,edu_white_non_hispanic_bachelors,edu_black_hs,edu_black_bachelors,edu_ai_an_hs,edu_ai_an_bachelors,edu_asian_hs,edu_asian_bachelors,edu_npi_hs,edu_npi_bachelors,edu_other_hs,edu_other_bachelors,emp_pop_ratio_white,emp_pop_ratio_black,emp_pop_ratio_ai_an,emp_pop_ratio_asian,emp_pop_ratio_npi,emp_pop_ratio_other,emp_pop_ratio_white_non_hispanic,unemp_rate_white,unemp_rate_black,unemp_rate_ai_an,unemp_rate_asian,unemp_rate_npi,unemp_rate_other,unemp_rate_white_non_hispanic,hi_white_with_coverage,hi_white_no_coverage,hi_black_with_coverage,hi_black_no_coverage,hi_asian_with_coverage,hi_asian_no_coverage,hi_ai_an_with_coverage,hi_ai_an_no_coverage,hi_npi_with_coverage,hi_npi_no_coverage,hi_other_with_coverage,hi_other_no_coverage,County,State,MUAP_counts
North Carolina,Robeson County,82.4625,16.3625,83.54375,16.6,74.31764705882354,9.158823529411766,74.92,8.52,92.6888888888889,43.02222222222222,100.0,52.0,61.1875,5.60625,41.55625,38.07058823529412,48.34666666666667,58.06,80.0,52.24375,40.11875,3.942857142857143,11.85,5.364285714285714,0.8875,0.0,1.3466666666666667,4.242857142857143,37583.0,4972.0,33466.0,4638.0,1055.0,19.0,46346.0,8399.0,34.0,7.0,5739.0,3052.0,Robeson County,North Carolina,1.0
Minnesota,Rock County,94.18181818181819,19.19090909090909,94.19090909090909,19.336363636363636,100.0,0.0,67.78,0.0,58.46,24.5,100.0,0.0,50.0,0.0,68.65454545454546,33.333333333333336,35.0,58.5,100.0,96.875,68.74545454545455,2.6454545454545455,0.0,0.0,0.0,0.0,0.0,2.618181818181818,11711.0,490.0,33.0,0.0,117.0,0.0,68.0,3.0,0.0,17.0,26.0,21.0,Rock County,Minnesota,5.0
Nebraska,Rock County,95.175,26.475,95.125,26.5,,,50.0,0.0,100.0,50.0,,,,,56.825,100.0,100.0,50.0,,73.9,56.825,0.775,0.0,0.0,0.0,,0.0,0.775,3657.0,225.0,9.0,6.0,2.0,0.0,8.0,0.0,0.0,0.0,45.0,0.0,Rock County,Nebraska,1.0
Wisconsin,Rock County,93.10499999999999,26.105,93.615,26.275,92.30666666666666,17.09333333333333,92.94375,34.1125,90.02666666666667,44.25333333333333,100.0,0.0,61.04117647058824,12.111764705882353,66.875,63.6,76.74375,62.126666666666665,100.0,73.58235294117648,66.755,3.3649999999999998,11.486666666666668,1.34375,3.75,0.0,2.6125,3.29,195410.0,8795.0,8166.0,448.0,2207.0,242.0,526.0,55.0,90.0,0.0,6521.0,2187.0,Rock County,Wisconsin,6.0
Illinois,Rock Island County,91.58095238095238,20.485714285714284,91.79047619047618,20.723809523809525,80.37333333333332,22.086666666666666,85.6875,20.7625,81.56666666666666,34.199999999999996,93.34,40.0,67.26923076923077,6.176923076923076,56.542857142857144,59.77333333333333,43.962500000000006,52.55833333333334,73.53999999999999,53.06153846153846,56.4952380952381,5.233333333333333,14.084615384615384,8.78,4.85,0.0,2.83,5.180952380952381,113318.0,5505.0,12897.0,1915.0,3515.0,240.0,349.0,49.0,214.0,8.0,4229.0,715.0,Rock Island County,Illinois,32.0
Virginia,Rockbridge County,90.65714285714286,26.36428571428571,90.61428571428571,26.464285714285715,90.775,7.975,80.0,20.0,100.0,69.38,,,83.33333333333333,29.733333333333334,56.75714285714286,33.86,44.12,49.849999999999994,52.4,56.6,56.885714285714286,3.892857142857143,9.075,25.0,0.0,0.0,0.0,3.9071428571428575,36344.0,2237.0,1468.0,332.0,546.0,29.0,136.0,14.0,21.0,0.0,312.0,0.0,Rockbridge County,Virginia,1.0
Kentucky,Rockcastle County,77.62857142857142,11.557142857142859,77.61428571428571,11.542857142857143,98.1,19.65,96.425,46.525,43.8,10.9,,,86.4,58.6,44.17142857142857,26.975,37.375,51.6,,59.75,44.18571428571429,8.77142857142857,0.0,0.0,0.0,,33.95,8.785714285714286,46154.0,2818.0,478.0,0.0,41.0,35.0,82.0,35.0,0.0,0.0,274.0,61.0,Rockcastle County,Kentucky,1.0
Georgia,Rockdale County,89.73,23.61,91.78,24.5,93.45,31.619999999999997,77.89,38.269999999999996,83.05,29.77,100.0,23.733333333333334,71.49,13.280000000000001,55.02,64.88,54.02,68.28999999999999,46.36666666666667,65.14,53.71,5.5200000000000005,7.459999999999999,11.81111111111111,5.71,0.0,1.8800000000000001,5.38,140448.0,20821.0,252997.0,33024.0,9505.0,1740.0,1029.0,335.0,657.0,0.0,6261.0,2690.0,,,
New Hampshire,Rockingham County,95.76190476190476,45.3547619047619,95.93333333333332,45.44285714285714,97.13214285714285,37.41428571428571,88.0909090909091,27.272727272727273,92.17878787878789,49.75151515151515,100.0,57.875,88.272,31.572,67.47380952380952,69.34545454545454,77.08181818181818,62.705882352941174,60.0,71.76923076923077,67.30952380952381,3.1404761904761904,5.613793103448276,10.0,1.7484848484848485,0.0,3.0173913043478264,3.1333333333333333,364817.0,19989.0,6458.0,572.0,10140.0,1100.0,216.0,128.0,113.0,21.0,3747.0,653.0,Rockingham County,New Hampshire,7.0
North Carolina,Rockingham County,87.10000000000001,20.21818181818182,87.67272727272727,20.40909090909091,84.38181818181819,18.963636363636365,73.61428571428571,32.17142857142857,78.77000000000001,43.92,100.0,64.0,57.044444444444444,17.477777777777778,55.27272727272727,49.59090909090909,60.728571428571435,37.9,30.666666666666668,72.4,55.4,4.572727272727272,7.5181818181818185,1.3599999999999999,24.725,0.0,1.0444444444444445,4.427272727272728,97238.0,8302.0,23447.0,2011.0,1064.0,236.0,455.0,22.0,104.0,0.0,2277.0,1000.0,Rockingham County,North Carolina,1.0
Virginia,Rockingham County,86.99090909090908,25.877272727272725,87.59545454545454,26.322727272727274,81.8,12.1875,71.66,2.4,85.00833333333334,43.26666666666667,100.0,58.325,78.68333333333334,11.799999999999999,62.154545454545456,68.15625,39.199999999999996,47.607142857142854,100.0,74.60000000000001,61.89090909090908,3.786363636363636,4.75,3.3333333333333335,3.13,0.0,2.3833333333333333,3.9,113236.0,11433.0,4987.0,667.0,1459.0,493.0,212.0,74.0,61.0,0.0,2388.0,630.0,,,
New York,Rockland County,92.4148148148148,45.11851851851852,94.54074074074073,46.89259259259259,88.95925925925927,36.17777777777778,90.58333333333333,25.958333333333332,91.7423076923077,58.09615384615385,,,79.752,26.212,57.13333333333334,65.78148148148148,40.53846153846154,60.05,0.0,63.696000000000005,56.507407407407406,9.448148148148148,5.596296296296296,27.85,4.061538461538461,,6.608,9.233333333333334,228466.0,6718.0,36461.0,2246.0,19295.0,765.0,569.0,52.0,0.0,0.0,21948.0,3792.0,Rockland County,New York,7.0
Texas,Rockwall County,93.4,35.5625,95.4125,37.2625,92.275,37.4875,90.7875,14.7625,80.475,51.125,96.825,70.25,73.2125,22.8375,67.225,68.725,53.362500000000004,63.1875,41.260000000000005,75.75,66.7,3.65,5.5375,14.87142857142857,3.9375,25.0,1.9375000000000002,3.35,196602.0,22750.0,38993.0,5473.0,12748.0,1553.0,1606.0,202.0,87.0,24.0,8355.0,3658.0,,,
Oklahoma,Roger Mills County,91.15555555555555,19.233333333333334,91.80000000000001,19.62222222222222,81.0,0.0,83.10000000000001,11.583333333333334,100.0,65.33333333333333,100.0,0.0,41.18,6.659999999999999,54.67777777777778,22.8,39.06666666666667,65.33333333333333,46.7,69.76,54.888888888888886,3.755555555555555,0.0,7.94,0.0,0.0,7.9,3.811111111111111,16947.0,2634.0,278.0,33.0,163.0,0.0,269.0,304.0,12.0,8.0,504.0,430.0,Roger Mills County,Oklahoma,1.0
Oklahoma,Rogers County,89.95384615384616,20.476923076923075,90.43076923076923,20.684615384615384,87.49166666666667,17.808333333333334,89.36923076923077,16.9,77.3,23.161538461538463,95.55714285714285,6.842857142857143,84.0,5.061538461538461,56.37692307692308,48.03333333333333,55.65384615384615,60.0,71.7,65.46153846153847,56.11538461538461,5.8538461538461535,11.19090909090909,8.069230769230769,5.333333333333333,3.033333333333333,3.15,5.953846153846154,112535.0,12303.0,2171.0,280.0,3000.0,224.0,16812.0,4587.0,149.0,55.0,2762.0,783.0,Rogers County,Oklahoma,1.0
North Dakota,Rolette County,91.87,22.05,91.91,22.05,80.56666666666666,0.0,75.51428571428572,11.828571428571427,100.0,50.0,,,100.0,6.666666666666667,59.92999999999999,50.0,49.55714285714286,75.0,,66.66666666666667,59.31,1.4300000000000002,0.0,8.200000000000001,0.0,,0.0,1.53,2610.0,226.0,65.0,21.0,36.0,0.0,6763.0,3132.0,0.0,0.0,76.0,0.0,Rolette County,North Dakota,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rongelap,Marshall Islands,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rongrik,Marshall Islands,1.0
Kansas,Rooks County,92.19090909090909,23.263636363636365,92.14545454545454,23.0,73.5,3.5799999999999996,75.0,0.0,34.4,0.0,50.0,0.0,75.0,15.625,55.73636363636364,29.316666666666666,50.0,43.76666666666667,72.2,50.0,55.49090909090909,2.5636363636363635,16.25,0.0,0.0,0.0,0.0,2.609090909090909,9849.0,740.0,158.0,11.0,47.0,4.0,11.0,0.0,19.0,4.0,16.0,3.0,Rooks County,Kansas,1.0
Montana,Roosevelt County,95.92222222222222,27.666666666666668,95.61111111111111,29.06666666666667,100.0,35.0,85.325,11.825,100.0,32.7,100.0,0.0,78.125,7.5,58.75555555555555,85.0,57.775,71.0,100.0,65.625,56.666666666666664,1.1555555555555557,0.0,20.2375,0.0,0.0,20.0,1.2000000000000002,3951.0,456.0,24.0,0.0,105.0,7.0,3888.0,2714.0,1.0,0.0,21.0,17.0,Roosevelt County,Montana,1.0
New Mexico,Roosevelt County,92.65384615384616,23.846153846153847,93.76153846153846,25.33076923076923,69.46666666666667,30.866666666666664,75.25,26.266666666666666,92.36666666666667,70.8,90.0,0.0,64.03333333333333,1.788888888888889,55.599999999999994,59.73333333333333,50.11666666666667,46.86666666666667,71.65,60.388888888888886,55.83076923076923,4.084615384615384,19.733333333333334,0.0,0.0,0.0,1.525,3.946153846153846,37975.0,2652.0,2566.0,57.0,804.0,9.0,371.0,41.0,76.0,0.0,9596.0,2895.0,Roosevelt County,New Mexico,1.0
Michigan,Roscommon County,84.18571428571428,12.1,84.39999999999999,12.157142857142857,75.22,20.0,93.125,11.875,100.0,16.64,,,100.0,9.666666666666666,33.885714285714286,29.8,51.6,68.24,,49.300000000000004,33.68571428571429,5.783333333333334,0.0,0.0,0.0,,0.0,5.633333333333333,36845.0,2843.0,101.0,6.0,188.0,3.0,104.0,2.0,0.0,0.0,73.0,0.0,Roscommon County,Michigan,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rose Island,American Samoa,1.0
Minnesota,Roseau County,94.72999999999999,16.36,94.7,16.25,89.13333333333333,5.783333333333334,100.0,5.0,98.52857142857144,30.62857142857143,,,100.0,33.333333333333336,64.4,73.5,67.47999999999999,74.85714285714286,,86.11666666666667,64.42,3.65,6.38,3.675,0.0,,0.0,3.3299999999999996,15070.0,695.0,122.0,56.0,376.0,54.0,232.0,17.0,0.0,0.0,44.0,11.0,Roseau County,Minnesota,1.0
Montana,Rosebud County,94.83333333333333,23.155555555555555,94.69999999999999,23.166666666666668,100.0,100.0,78.14999999999999,14.783333333333333,33.333333333333336,18.900000000000002,,,100.0,0.0,55.63333333333333,100.0,55.48333333333333,62.333333333333336,0.0,86.1,54.711111111111116,4.911111111111111,0.0,20.616666666666667,0.0,,0.0,3.0444444444444443,4159.0,349.0,21.0,0.0,59.0,20.0,2586.0,1375.0,0.0,0.0,238.0,54.0,Rosebud County,Montana,1.0
Ohio,Ross County,87.22,13.979999999999999,87.2,13.913333333333332,66.56666666666666,7.111111111111111,90.3,4.85,89.96666666666665,34.583333333333336,100.0,0.0,69.7,37.02,52.24666666666667,39.82222222222222,35.96666666666667,61.871428571428574,25.0,69.84,52.2,5.8933333333333335,14.7,0.0,0.0,50.0,3.7600000000000002,5.893333333333333,109052.0,6784.0,3029.0,209.0,524.0,136.0,27.0,0.0,23.0,0.0,401.0,162.0,Ross County,Ohio,6.0
Colorado,Routt County,95.96666666666667,39.96666666666667,96.43333333333334,40.544444444444444,100.0,18.933333333333334,99.14999999999999,26.183333333333334,96.14999999999999,35.483333333333334,100.0,0.0,87.925,14.2,70.98888888888888,65.53333333333333,68.71666666666667,75.68333333333334,100.0,57.660000000000004,71.03333333333333,1.5555555555555556,0.0,0.0,1.3,0.0,0.0,1.6222222222222222,30179.0,2954.0,147.0,0.0,300.0,10.0,210.0,48.0,11.0,0.0,540.0,117.0,Routt County,Colorado,1.0
Kentucky,Rowan County,79.41666666666667,17.216666666666665,79.23333333333333,16.95,82.1,19.200000000000003,100.0,0.0,84.725,21.55,,,100.0,20.2,44.85,14.700000000000001,13.0,53.55,0.0,25.0,44.38333333333333,4.733333333333333,52.1,0.0,0.0,,0.0,4.783333333333333,46630.0,3070.0,457.0,64.0,279.0,39.0,173.0,22.0,57.0,0.0,88.0,4.0,,,
North Carolina,Rowan County,88.49473684210527,23.457894736842103,89.13684210526316,23.736842105263158,90.33333333333333,17.37222222222222,89.23636363636363,12.618181818181819,78.25333333333333,40.22666666666667,100.0,46.300000000000004,71.90714285714286,14.371428571428572,56.66842105263158,55.90555555555556,53.4,61.32,50.0,57.64,56.45263157894736,5.163157894736842,9.233333333333333,10.866666666666667,8.16,0.0,10.535714285714286,4.989473684210526,202727.0,20440.0,38161.0,4687.0,4803.0,279.0,857.0,181.0,105.0,0.0,4335.0,2615.0,Rowan County,North Carolina,1.0
Texas,Runnels County,90.60000000000001,22.254545454545454,94.66363636363636,24.527272727272727,79.96666666666665,0.0,84.3,0.0,100.0,44.4,,,66.74,6.24,58.86363636363637,46.225,76.46666666666667,44.4,,60.42,58.56363636363637,0.9181818181818183,0.0,0.0,0.0,,4.0,1.0727272727272728,9330.0,1433.0,186.0,48.0,9.0,0.0,14.0,74.0,0.0,0.0,384.0,47.0,Runnels County,Texas,1.0
Indiana,Rush County,91.5,14.952941176470588,91.53529411764706,14.964705882352941,80.5,25.95,100.0,75.0,87.06,38.94,,,91.17999999999999,29.32,61.77058823529411,34.083333333333336,65.8,57.739999999999995,,78.475,61.85294117647059,4.7,0.0,0.0,0.0,,12.5,4.688235294117647,105630.0,6635.0,872.0,9.0,880.0,32.0,61.0,0.0,0.0,0.0,1150.0,127.0,Rush County,Indiana,1.0
Kansas,Rush County,92.45454545454545,18.681818181818183,92.60909090909091,18.7,62.5,0.0,,,100.0,100.0,,,83.33333333333333,9.533333333333333,62.790909090909096,0.0,,50.0,,55.56666666666666,62.98181818181818,5.927272727272728,,,0.0,,0.0,5.5636363636363635,3461.0,220.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,Rush County,Kansas,2.0
Texas,Rusk County,87.88888888888889,18.416666666666668,90.52222222222223,19.422222222222224,85.12352941176471,11.229411764705883,90.33,44.410000000000004,86.21818181818182,42.53636363636363,92.0,0.0,60.85833333333333,16.775000000000002,52.61666666666667,43.06111111111111,64.89,58.209090909090904,66.66666666666667,66.325,52.150000000000006,3.966666666666667,10.086666666666668,23.333333333333332,0.6666666666666666,0.0,5.875,4.144444444444444,68126.0,11909.0,14091.0,2062.0,431.0,108.0,140.0,8.0,82.0,0.0,1130.0,624.0,Rusk County,Texas,1.0
Wisconsin,Rusk County,90.02142857142857,15.807142857142859,90.05714285714285,15.864285714285714,97.83333333333333,24.316666666666666,88.33,16.4,92.5,16.759999999999998,50.0,0.0,70.775,17.775,54.18571428571429,62.128571428571426,47.339999999999996,54.127272727272725,50.0,69.16,54.07857142857143,4.364285714285715,2.2666666666666666,2.7777777777777777,12.5,0.0,0.0,4.364285714285715,38910.0,3635.0,171.0,1.0,210.0,15.0,129.0,77.0,12.0,0.0,208.0,57.0,Rusk County,Wisconsin,1.0
Alabama,Russell County,89.35384615384615,21.684615384615384,89.5,21.73846153846154,81.46923076923076,12.76923076923077,80.55,24.525,83.69090909090909,64.2090909090909,,,64.05555555555556,14.47777777777778,53.19230769230769,44.392307692307696,63.17999999999999,66.21818181818182,,48.333333333333336,52.861538461538466,3.769230769230769,6.023076923076923,10.8,0.0,,0.0,4.023076923076923,70485.0,7979.0,42558.0,4494.0,1291.0,176.0,253.0,77.0,30.0,0.0,1882.0,806.0,Russell County,Alabama,3.0
Kansas,Russell County,94.45,23.416666666666668,94.41666666666667,23.474999999999998,65.33333333333333,7.033333333333334,50.0,0.0,100.0,0.0,,,98.175,15.625,57.86666666666667,18.966666666666665,100.0,50.0,,85.0,57.94166666666666,4.491666666666666,50.0,0.0,0.0,,0.0,4.516666666666667,10137.0,916.0,40.0,129.0,1.0,1.0,25.0,2.0,0.0,0.0,106.0,28.0,Russell County,Kansas,2.0
Kentucky,Russell County,81.89999999999999,15.071428571428571,81.89999999999999,15.114285714285714,80.75,0.0,100.0,0.0,100.0,33.333333333333336,,,66.5,22.833333333333332,50.75714285714286,14.125,0.0,66.66666666666667,,91.86666666666667,50.728571428571435,7.057142857142857,11.3,,0.0,,0.0,6.8,39353.0,2745.0,326.0,19.0,109.0,27.0,14.0,0.0,0.0,0.0,258.0,145.0,Russell County,Kentucky,3.0
Virginia,Russell County,78.96666666666667,12.833333333333334,79.06666666666666,12.808333333333332,96.38333333333333,33.68333333333333,66.66666666666667,0.0,100.0,0.0,,,,,36.275,30.53333333333333,33.333333333333336,50.0,,,36.291666666666664,9.375,6.65,50.0,0.0,,,8.983333333333333,36432.0,3087.0,361.0,2.0,22.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,Russell County,Virginia,1.0
North Carolina,Rutherford County,88.65714285714286,25.335714285714285,88.93571428571428,25.335714285714285,83.01428571428572,7.2,78.72999999999999,18.240000000000002,81.40833333333333,23.891666666666666,100.0,27.766666666666666,61.71111111111111,15.31111111111111,51.542857142857144,33.45,51.67999999999999,44.55833333333334,61.1,57.14,51.5,4.728571428571429,20.423076923076923,0.0,8.399999999999999,0.0,10.777777777777779,4.685714285714285,105608.0,12320.0,13180.0,1967.0,1010.0,78.0,132.0,86.0,61.0,9.0,2306.0,868.0,Rutherford County,North Carolina,1.0
Tennessee,Rutherford County,92.66190476190476,30.895238095238092,93.3047619047619,31.357142857142858,93.70526315789475,33.43157894736842,85.5,41.38333333333333,91.87857142857142,53.69285714285714,100.0,18.333333333333332,77.04615384615384,36.65384615384615,62.23809523809524,64.55263157894737,69.83076923076922,65.24666666666667,86.025,69.38666666666667,62.04761904761905,3.723809523809524,3.3555555555555556,0.0,1.292857142857143,13.975,2.446153846153846,3.5571428571428574,342810.0,29384.0,55167.0,4574.0,13601.0,959.0,1359.0,154.0,265.0,19.0,7876.0,2980.0,Rutherford County,Tennessee,1.0
Vermont,Rutland County,94.028125,34.509375,94.14375,34.54375,89.4,13.280000000000001,88.88888888888889,23.01111111111111,93.3111111111111,67.6,,,87.4090909090909,34.981818181818184,59.778125,43.75454545454546,34.12222222222223,54.629999999999995,,71.1,59.73125,3.365625,20.211111111111112,0.0,5.882352941176471,,0.0,3.36875,60575.0,2867.0,443.0,14.0,632.0,7.0,81.0,0.0,24.0,0.0,158.0,15.0,Rutland County,Vermont,7.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sabana Grande Municipio,Puerto Rico,1.0
Texas,Sabine County,84.23333333333333,17.966666666666665,84.45,18.283333333333335,82.425,5.8999999999999995,75.0,3.8,53.699999999999996,53.699999999999996,100.0,0.0,59.76666666666667,4.0,41.016666666666666,28.375,39.425,55.36666666666667,100.0,19.866666666666667,41.266666666666666,7.733333333333334,31.675,0.0,10.2,0.0,0.0,7.766666666666667,12236.0,2198.0,1837.0,478.0,96.0,42.0,49.0,31.0,25.0,0.0,241.0,191.0,Sabine County,Texas,1.0
Louisiana,Sabine Parish,86.28461538461539,13.023076923076925,86.72307692307693,13.076923076923077,85.33636363636364,10.790909090909091,87.0875,22.3,56.699999999999996,25.02857142857143,100.0,100.0,82.6875,12.5,40.94615384615384,40.190909090909095,46.9875,31.014285714285712,100.0,48.025,40.69230769230769,7.769230769230769,17.839999999999996,19.642857142857142,0.0,0.0,23.771428571428572,7.915384615384616,20925.0,2570.0,2978.0,421.0,74.0,38.0,1551.0,94.0,7.0,0.0,286.0,53.0,Sabine Parish,Louisiana,1.0
Iowa,Sac County,92.86470588235295,19.88823529411765,94.31176470588235,20.623529411764707,79.68571428571428,9.185714285714285,100.0,0.0,87.78,30.26,65.83333333333333,55.333333333333336,45.82857142857143,13.971428571428572,65.93529411764705,64.1,100.0,63.879999999999995,44.5,70.5,65.4235294117647,2.611764705882353,0.0,0.0,15.919999999999998,20.533333333333335,0.9714285714285714,2.5588235294117645,23621.0,1134.0,452.0,138.0,1772.0,327.0,48.0,0.0,376.0,39.0,1351.0,200.0,Sac County,Iowa,1.0
California,Sacramento County,91.6375,32.27321428571428,93.70535714285714,33.64107142857143,92.28461538461539,26.123076923076926,83.84200000000001,17.474,84.8037037037037,42.020370370370365,80.17872340425532,14.72340425531915,73.9,18.08653846153846,56.966071428571425,50.82452830188679,55.232,54.43703703703704,47.71702127659574,64.9673076923077,55.964285714285715,5.828571428571428,9.824,5.170833333333333,8.286792452830188,11.365853658536585,7.425000000000001,5.619642857142857,813338.0,41882.0,143490.0,6300.0,256535.0,11434.0,9736.0,841.0,16118.0,1765.0,124121.0,17177.0,Sacramento County,California,84.0
Maine,Sagadahoc County,94.15833333333335,35.21666666666667,94.73333333333333,35.300000000000004,93.66666666666667,24.05,79.8625,67.3625,62.94285714285714,24.32857142857143,,,100.0,70.39,61.5,57.31428571428571,92.025,33.12222222222222,,69.39,61.09166666666667,4.133333333333334,18.3,0.0,3.15,,1.9625,4.166666666666667,72350.0,4625.0,624.0,82.0,681.0,55.0,148.0,0.0,0.0,0.0,357.0,49.0,Sagadahoc County,Maine,1.0
