STATE,COUNTYNAME,edu_white_hs,edu_white_bachelors,edu_white_non_hispanic_hs,edu_white_non_hispanic_bachelors,edu_black_hs,edu_black_bachelors,edu_ai_an_hs,edu_ai_an_bachelors,edu_asian_hs,edu_asian_bachelors,edu_npi_hs,edu_npi_bachelors,edu_other_hs,edu_other_bachelors,emp_pop_ratio_white,emp_pop_ratio_black,emp_pop_ratio_ai_an,emp_pop_ratio_asian,emp_pop_ratio_npi,emp_pop_ratio_other,emp_pop_ratio_white_non_hispanic,unemp_rate_white,unemp_rate_black,unemp_rate_ai_an,unemp_rate_asian,unemp_rate_npi,unemp_rate_other,unemp_rate_white_non_hispanic,hi_white_with_coverage,hi_white_no_coverage,hi_black_with_coverage,hi_black_no_coverage,hi_asian_with_coverage,hi_asian_no_coverage,hi_ai_an_with_coverage,hi_ai_an_no_coverage,hi_npi_with_coverage,hi_npi_no_coverage,hi_other_with_coverage,hi_other_no_coverage,MUA_County,MUA_State,MUA_count
Washington,Lincoln County,93.65555555555555,25.633333333333336,93.62777777777778,25.87777777777778,97.74285714285715,29.014285714285712,95.60714285714286,17.37857142857143,71.6,38.260000000000005,100.0,13.76,67.97777777777777,15.544444444444444,49.388888888888886,25.742857142857144,44.23571428571428,48.37,64.28571428571429,31.877777777777776,49.327777777777776,3.6666666666666665,25.95,0.89,11.788888888888888,0.0,9.02,3.716666666666667,38378.0,1866.0,623.0,46.0,773.0,109.0,1330.0,258.0,73.0,0.0,873.0,60.0,Lincoln County,Washington,1.0
West Virginia,Lincoln County,80.23,8.934999999999999,80.185,8.905,58.86666666666667,0.0,100.0,93.3,69.175,16.75,100.0,0.0,100.0,35.2,41.86,58.125,0.0,41.525,33.333333333333336,24.6,41.730000000000004,5.36,0.0,,0.0,0.0,0.0,5.25,48810.0,2446.0,288.0,15.0,206.0,0.0,1.0,14.0,74.0,0.0,90.0,37.0,Lincoln County,West Virginia,1.0
Wisconsin,Lincoln County,92.85714285714286,17.0,92.87142857142858,16.985714285714284,78.86666666666666,6.699999999999999,90.45,25.316666666666666,72.38,25.5,,,75.0,9.350000000000001,55.628571428571426,43.93333333333334,31.833333333333332,39.0,,50.075,55.714285714285715,2.9857142857142853,0.0,0.38,1.275,,0.0,2.9857142857142853,48132.0,2288.0,192.0,5.0,137.0,30.0,356.0,15.0,0.0,0.0,212.0,7.0,,,
Wyoming,Lincoln County,91.5875,18.025,93.2625,19.63125,0.0,0.0,100.0,22.5,100.0,47.371428571428574,,,71.9,0.0,64.68125,0.0,81.22,64.76666666666667,,88.94,64.725,3.11875,,0.0,0.0,,3.4200000000000004,3.2375,17904.0,3014.0,8.0,0.0,55.0,15.0,59.0,0.0,0.0,0.0,101.0,9.0,,,
Louisiana,Lincoln Parish,90.98181818181818,22.154545454545453,91.66363636363636,20.89090909090909,84.93636363636364,23.645454545454548,28.066666666666666,0.0,98.91666666666667,33.6,,,51.31666666666666,21.900000000000002,45.31818181818182,44.43636363636364,45.075,48.82222222222222,,61.6375,44.26363636363636,6.390909090909091,6.572727272727274,0.0,0.675,,12.5,10.063636363636364,42427.0,3030.0,21820.0,2065.0,763.0,37.0,94.0,0.0,1.0,0.0,941.0,382.0,Lincoln Parish,Louisiana,1.0
Iowa,Linn County,95.33448275862068,30.99310344827586,95.48620689655172,31.00689655172414,85.10588235294118,24.264705882352942,95.69166666666666,9.466666666666667,87.56,62.94,100.0,0.0,72.64999999999999,28.400000000000002,67.58620689655173,59.16842105263158,59.75384615384615,65.63809523809525,98.03333333333335,76.72500000000001,67.54137931034482,2.993103448275862,4.875,13.372727272727273,9.657894736842104,0.0,1.9833333333333334,2.882758620689655,218129.0,6579.0,11016.0,1469.0,5194.0,249.0,410.0,45.0,352.0,0.0,1068.0,350.0,Linn County,Iowa,9.0
Kansas,Linn County,91.17333333333333,18.48,91.36,18.493333333333332,84.2,28.640000000000004,75.0,25.0,100.0,14.285714285714286,100.0,0.0,100.0,20.0,54.486666666666665,65.9,16.666666666666668,42.98571428571428,53.8,32.720000000000006,54.18,4.78,5.0,0.0,0.0,0.0,0.0,4.98,16487.0,1706.0,83.0,7.0,173.0,0.0,121.0,0.0,25.0,12.0,414.0,0.0,Linn County,Kansas,1.0
Missouri,Linn County,88.775,17.025,88.79375,16.9125,81.38,0.0,96.66,20.0,80.0,72.72,100.0,0.0,64.3,0.0,56.7125,44.1,60.0,40.0,50.0,64.3,56.73125,1.81875,5.35,0.0,0.0,50.0,0.0,1.825,15403.0,1659.0,110.0,5.0,37.0,9.0,34.0,0.0,7.0,0.0,11.0,15.0,Linn County,Missouri,6.0
Oregon,Linn County,88.4421052631579,22.105263157894736,89.53157894736842,22.53684210526316,89.7,36.230000000000004,90.07333333333332,12.96,92.54545454545455,33.82727272727273,100.0,15.6,60.593333333333334,10.973333333333333,50.847368421052636,48.372727272727275,49.473333333333336,43.42727272727273,63.628571428571426,59.019999999999996,50.55263157894737,9.442105263157895,14.575,14.753846153846155,8.16,0.0,7.115384615384615,9.299999999999999,143980.0,10435.0,1152.0,80.0,3794.0,132.0,1249.0,118.0,305.0,0.0,4275.0,900.0,Linn County,Oregon,8.0
Texas,Lipscomb County,88.35714285714286,26.12857142857143,94.8,29.52857142857143,88.72,40.0,86.66,0.0,100.0,25.0,,,39.36666666666667,11.483333333333334,59.685714285714276,67.12,50.4,14.575,,46.199999999999996,57.800000000000004,4.571428571428571,0.0,21.675,50.0,,12.216666666666667,4.914285714285714,10954.0,2712.0,119.0,48.0,39.0,16.0,60.0,60.0,0.0,0.0,1088.0,631.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Litchfield County,Connecticut,5.0
Arkansas,Little River County,90.06666666666666,11.583333333333334,90.46666666666665,11.716666666666667,92.575,2.45,98.10000000000001,35.56666666666666,100.0,50.0,,,50.0,0.0,49.949999999999996,42.6,43.666666666666664,100.0,,73.76,49.75,7.2,9.6,0.0,0.0,,9.16,7.266666666666667,8648.0,426.0,2323.0,40.0,41.0,0.0,133.0,0.0,0.0,0.0,197.0,35.0,Little River County,Arkansas,1.0
Texas,Live Oak County,75.37,16.35,89.78999999999999,30.089999999999996,79.28571428571429,24.085714285714285,82.4,27.119999999999997,83.28333333333333,31.2,100.0,0.0,72.12857142857142,17.714285714285715,46.019999999999996,27.642857142857142,11.639999999999999,62.25,0.0,55.84285714285714,46.69,3.5200000000000005,1.78,0.0,0.0,,7.183333333333334,1.6,41359.0,8805.0,767.0,16.0,193.0,223.0,196.0,0.0,0.0,0.0,1392.0,221.0,Live Oak County,Texas,1.0
Illinois,Livingston County,92.665625,17.784375,92.88125,17.846875,82.24,21.23,84.5,2.857142857142857,89.98181818181818,41.93636363636364,,,74.76666666666667,4.873333333333333,58.94375,35.300000000000004,72.85714285714286,72.5,,59.14666666666667,58.821875,4.625,19.674999999999997,14.583333333333334,2.022222222222222,,6.1692307692307695,4.559375,56166.0,2470.0,1033.0,134.0,550.0,0.0,39.0,7.0,0.0,0.0,1099.0,240.0,Livingston County,Illinois,1.0
Kentucky,Livingston County,86.2625,10.525,86.175,10.3,100.0,0.0,100.0,50.0,100.0,100.0,100.0,100.0,93.55,50.0,51.9125,56.76666666666667,0.0,0.0,100.0,84.3,51.65,4.3125,0.0,,,0.0,0.0,4.375,15695.0,1122.0,101.0,3.0,49.0,0.0,36.0,0.0,2.0,0.0,6.0,24.0,Livingston County,Kentucky,1.0
Michigan,Livingston County,93.53333333333333,30.847619047619045,93.63809523809525,30.928571428571427,81.325,24.71875,88.84117647058824,22.311764705882354,92.7625,54.675,50.0,0.0,94.33846153846154,40.88461538461539,61.61904761904762,57.36470588235294,64.05882352941177,66.83125,50.0,64.76923076923077,61.57142857142857,3.3190476190476192,7.0562499999999995,5.293333333333334,4.513333333333333,0.0,7.941666666666666,3.2904761904761903,283985.0,10303.0,2324.0,74.0,2775.0,287.0,659.0,36.0,95.0,7.0,831.0,54.0,,,
Missouri,Livingston County,85.98333333333333,14.375,85.96666666666665,14.450000000000001,92.62,20.0,79.56666666666666,22.516666666666666,56.32000000000001,16.78,33.333333333333336,0.0,66.66666666666667,16.666666666666668,58.15,25.5,56.4,67.1,33.333333333333336,50.666666666666664,58.199999999999996,1.9416666666666667,0.0,0.0,0.0,0.0,0.0,1.9666666666666666,21396.0,4054.0,316.0,51.0,161.0,66.0,91.0,11.0,1.0,5.0,63.0,0.0,,,
New York,Livingston County,93.2741935483871,27.345161290322583,93.41612903225807,27.461290322580645,78.61363636363636,11.95,90.51111111111112,30.511111111111113,85.90588235294118,66.25294117647059,100.0,100.0,76.0,7.691666666666666,60.099999999999994,44.99090909090909,22.345454545454547,55.62352941176471,100.0,59.75714285714286,60.18709677419355,4.945161290322581,12.883333333333333,16.675,7.142857142857143,0.0,14.838461538461539,4.951612903225806,96938.0,3255.0,1816.0,56.0,941.0,2.0,115.0,28.0,60.0,0.0,939.0,127.0,Livingston County,New York,2.0
Louisiana,Livingston Parish,83.9125,17.58125,84.23125,17.6125,76.25,11.335714285714285,91.48333333333333,22.266666666666666,79.6375,52.5375,66.66666666666667,47.23333333333333,43.81111111111111,4.277777777777778,53.08125,45.50666666666667,62.5,61.4875,21.2,50.06666666666667,52.8625,5.7250000000000005,10.707692307692307,14.285714285714286,0.8125,68.2,6.9625,5.78125,170253.0,13210.0,34956.0,3862.0,1699.0,115.0,644.0,73.0,34.0,0.0,554.0,1625.0,Livingston Parish,Louisiana,1.0
Texas,Llano County,92.87,30.0,93.99,30.76,88.62,5.6,70.82499999999999,30.025,90.28,55.82000000000001,,,51.64,2.92,39.510000000000005,25.779999999999994,86.75,65.26666666666667,,65.88,35.46,8.03,0.0,0.0,0.0,,6.5,8.23,44726.0,9466.0,377.0,0.0,115.0,95.0,392.0,264.0,0.0,0.0,1177.0,771.0,Llano County,Texas,1.0
Arkansas,Logan County,85.88571428571429,13.314285714285715,85.84285714285714,13.35,77.28888888888889,0.7444444444444445,83.73333333333333,7.611111111111111,63.55,17.5625,,,70.8,14.357142857142858,45.75,31.470000000000006,20.344444444444445,64.30000000000001,,80.1875,45.43571428571429,6.3428571428571425,12.5,20.0,2.9444444444444446,,2.257142857142857,6.392857142857143,41788.0,2290.0,474.0,108.0,484.0,10.0,424.0,16.0,0.0,0.0,2093.0,384.0,Logan County,Arkansas,1.0
Colorado,Logan County,93.83,20.580000000000002,94.67,21.81,85.36666666666667,13.266666666666666,100.0,2.033333333333333,78.28571428571429,46.214285714285715,70.9,0.0,93.775,40.575,62.07000000000001,9.933333333333334,75.8,66.47142857142858,29.1,57.425,64.5,6.12,35.2,0.0,0.0,0.0,5.366666666666667,3.5,20800.0,1936.0,227.0,0.0,196.0,0.0,180.0,9.0,338.0,0.0,548.0,21.0,Logan County,Colorado,1.0
Illinois,Logan County,90.745,19.29,90.81,19.265,72.575,8.649999999999999,100.0,14.285714285714286,100.0,66.35000000000001,100.0,0.0,40.7,4.3,58.910000000000004,38.025,63.5,39.38333333333333,100.0,77.23333333333333,59.08,4.110526315789474,4.2,25.0,0.0,0.0,0.0,3.978947368421052,31259.0,979.0,667.0,73.0,143.0,6.0,54.0,0.0,7.0,0.0,69.0,32.0,Logan County,Illinois,1.0
Kansas,Logan County,91.77142857142857,26.457142857142856,93.64285714285714,27.642857142857142,100.0,0.0,78.125,38.75,87.5,50.0,50.0,0.0,60.76666666666667,3.266666666666667,64.92857142857143,13.65,38.225,62.5,0.0,84.93333333333334,63.51428571428572,0.9571428571428572,0.0,0.0,0.0,,1.1333333333333333,0.9571428571428572,9059.0,723.0,16.0,6.0,4.0,77.0,56.0,1.0,8.0,0.0,333.0,27.0,Logan County,Kansas,1.0
Kentucky,Logan County,85.11111111111111,18.244444444444444,85.05555555555556,18.133333333333333,62.785714285714285,2.1714285714285713,100.0,0.0,100.0,20.0,,,0.3666666666666667,0.0,56.17777777777778,28.614285714285717,0.0,41.62,,27.075,55.96666666666667,2.5444444444444443,10.328571428571427,,0.0,,0.0,2.5777777777777775,27845.0,1840.0,1776.0,127.0,91.0,0.0,16.0,0.0,0.0,0.0,110.0,93.0,Logan County,Kentucky,1.0
Nebraska,Logan County,95.53333333333335,28.900000000000002,95.93333333333334,29.3,,,100.0,0.0,,,,,100.0,54.5,67.10000000000001,,50.0,,,100.0,66.36666666666666,0.6666666666666666,,0.0,,,0.0,0.7000000000000001,2096.0,278.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,26.0,0.0,Logan County,Nebraska,1.0
North Dakota,Logan County,87.3875,20.7625,87.575,20.675,100.0,100.0,100.0,50.0,100.0,100.0,,,99.05,0.0,61.65,100.0,66.66666666666667,0.0,,50.0,61.4625,2.4125,0.0,0.0,,,0.0,2.4125,3360.0,151.0,11.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,12.0,53.0,Logan County,North Dakota,1.0
Ohio,Logan County,92.15555555555555,16.077777777777776,92.12777777777778,16.049999999999997,69.26,17.89,80.0,20.0,100.0,15.6,66.66666666666667,33.333333333333336,60.55,25.0,59.88333333333334,43.93,58.93333333333334,66.05,33.333333333333336,68.2125,59.955555555555556,3.538888888888889,17.557142857142857,20.0,0.0,0.0,0.0,3.4722222222222223,64596.0,3109.0,699.0,28.0,332.0,11.0,68.0,0.0,25.0,11.0,451.0,14.0,Logan County,Ohio,1.0
Oklahoma,Logan County,93.275,27.625,93.825,27.71875,90.41538461538462,37.53846153846154,82.74,24.77333333333333,98.98333333333333,63.083333333333336,66.66666666666667,0.0,74.10909090909091,15.718181818181819,55.125,45.30769230769231,55.2,59.714285714285715,66.66666666666667,60.88333333333333,54.75,3.80625,11.1,1.6642857142857141,0.18571428571428572,33.333333333333336,5.26,3.525,86034.0,9619.0,5111.0,832.0,1501.0,181.0,2588.0,707.0,53.0,0.0,987.0,179.0,Logan County,Oklahoma,1.0
West Virginia,Logan County,78.0764705882353,8.435294117647059,78.00294117647059,8.473529411764707,80.10000000000001,8.1,50.0,0.0,100.0,20.0,100.0,50.0,,,35.54117647058824,6.366666666666667,0.0,33.333333333333336,50.0,,35.38235294117647,12.505882352941176,25.0,,0.0,0.0,,12.641176470588235,33553.0,2482.0,391.0,72.0,18.0,0.0,34.0,0.0,25.0,0.0,0.0,0.0,Logan County,West Virginia,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Loiza Municipio,Puerto Rico,1.0
Georgia,Long County,90.025,16.725,90.7,17.2,84.1,13.85,89.475,23.375,72.125,9.35,100.0,1.7,71.15,5.800000000000001,53.75,43.0,52.025,18.85,76.75,37.9,55.449999999999996,8.175,9.35,3.3333333333333335,7.7,4.0,5.066666666666666,8.35,29131.0,2957.0,21599.0,2603.0,886.0,61.0,211.0,36.0,190.0,149.0,2225.0,1149.0,Long County,Georgia,1.0
Arkansas,Lonoke County,89.65714285714286,18.75,90.03571428571429,19.02857142857143,88.0,14.657142857142857,95.48888888888888,21.133333333333336,94.19,26.75,100.0,25.0,83.8111111111111,16.266666666666666,60.135714285714286,50.6,59.13333333333334,46.53,50.0,39.266666666666666,60.25714285714286,3.007142857142857,12.964285714285714,0.0,1.9285714285714286,0.0,3.466666666666667,3.014285714285714,97483.0,6757.0,20750.0,1337.0,1232.0,158.0,409.0,45.0,162.0,0.0,1284.0,575.0,Lonoke County,Arkansas,1.0
Ohio,Lorain County,91.72916666666667,23.55416666666667,92.21666666666665,23.84166666666667,86.16818181818182,22.322727272727274,95.47692307692309,32.96923076923077,87.83157894736841,43.41578947368421,66.66666666666667,0.0,87.92222222222222,28.42222222222222,59.18333333333334,53.99090909090909,55.53846153846154,51.77894736842105,62.333333333333336,62.42777777777778,58.76666666666667,3.6458333333333335,15.252380952380953,17.172727272727272,0.9294117647058824,0.0,7.2555555555555555,3.654166666666667,333304.0,16725.0,22253.0,1970.0,4241.0,273.0,1052.0,15.0,94.0,0.0,3825.0,238.0,Lorain County,Ohio,16.0
New Mexico,Los Alamos County,96.85,61.4,98.94999999999999,70.15,98.45,73.95,89.44999999999999,28.75,98.25,92.80000000000001,100.0,0.0,91.25,37.95,53.95,72.45,60.6,67.95,100.0,72.2,51.95,4.4,8.25,10.95,0.3,0.0,2.8,2.6,23053.0,817.0,276.0,1.0,1082.0,23.0,2313.0,772.0,4.0,5.0,2003.0,214.0,,,
California,Los Angeles County,83.2322033898305,36.50271186440678,93.25272108843537,44.904761904761905,91.15620689655172,35.563448275862065,76.12388059701493,23.277611940298506,89.8259385665529,55.01399317406143,89.67385321100917,26.676146788990824,69.73391003460208,20.031141868512112,59.31722972972973,56.955326460481096,54.140671641791045,58.78941979522184,62.38546255506608,64.4696551724138,55.478644067796616,6.410847457627119,9.445993031358885,7.858,5.400343642611684,5.020689655172414,5.916551724137931,6.835714285714286,4655241.0,397992.0,766420.0,51806.0,1487427.0,89566.0,70715.0,9796.0,23812.0,2120.0,1833998.0,329133.0,Los Angeles County,California,754.0
Tennessee,Loudon County,90.0,25.85,90.75,26.02,80.81,25.8,93.51111111111112,42.01111111111111,99.925,50.4625,100.0,100.0,69.2125,19.8125,54.510000000000005,46.53,50.46666666666667,56.2,100.0,58.34444444444445,53.92,4.029999999999999,10.600000000000001,0.0,0.7571428571428571,0.0,2.414285714285714,4.1899999999999995,127718.0,11174.0,2829.0,244.0,2623.0,317.0,375.0,3.0,0.0,44.0,1226.0,514.0,Loudon County,Tennessee,1.0
Virginia,Loudoun County,96.03750000000001,60.237500000000004,97.8,63.07083333333333,90.67391304347827,44.12608695652174,78.29411764705883,38.05294117647059,94.65714285714286,75.4857142857143,88.16923076923078,29.49230769230769,78.0421052631579,35.026315789473685,67.39166666666667,69.27391304347826,58.28235294117647,71.9095238095238,79.23846153846154,76.89999999999999,66.46249999999999,3.3041666666666667,4.8999999999999995,3.8866666666666663,2.5571428571428574,2.4153846153846152,2.0578947368421048,3.2875,310298.0,16532.0,34588.0,3279.0,103908.0,5139.0,1196.0,150.0,598.0,13.0,17629.0,5632.0,Loudoun County,Virginia,6.0
Iowa,Louisa County,89.64375,18.25,92.7625,18.91875,96.25,6.65,100.0,33.333333333333336,59.6625,28.3625,,,58.58571428571429,5.942857142857143,62.275,59.339999999999996,75.56,71.56666666666666,0.0,78.7625,60.83125,3.7625,0.525,0.0,1.1142857142857143,,5.675,3.69375,46892.0,1905.0,894.0,66.0,547.0,158.0,104.0,0.0,12.0,0.0,1452.0,307.0,Louisa County,Iowa,5.0
Virginia,Louisa County,92.56363636363636,34.309090909090905,92.51818181818182,34.018181818181816,81.06363636363636,13.718181818181819,61.25714285714286,14.285714285714286,89.87777777777778,49.577777777777776,,,77.96000000000001,12.84,58.89090909090908,54.28181818181818,67.75714285714285,56.36666666666667,,83.1,58.83636363636364,3.9818181818181824,5.345454545454545,0.0,5.15,,0.0,4.109090909090909,51529.0,3732.0,7907.0,1150.0,639.0,61.0,106.0,16.0,0.0,0.0,300.0,193.0,Louisa County,Virginia,1.0
Nebraska,Loup County,96.675,20.425,96.625,20.575,,,0.0,0.0,100.0,0.0,,,62.5,0.0,65.475,,0.0,0.0,,49.3,65.225,0.05,,,,,0.0,0.05,3672.0,143.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,57.0,2.0,Loup County,Nebraska,1.0
Oklahoma,Love County,85.75555555555555,15.077777777777776,87.1888888888889,15.533333333333335,86.75,11.225000000000001,91.24444444444445,14.022222222222222,81.96666666666667,25.683333333333334,100.0,84.1,39.04,11.32,50.02222222222222,17.32857142857143,57.57777777777778,84.96666666666667,48.05,36.583333333333336,49.599999999999994,4.211111111111111,30.1,8.055555555555555,0.0,0.0,4.5,4.222222222222222,37256.0,5207.0,2541.0,539.0,589.0,93.0,3185.0,1296.0,21.0,22.0,1892.0,664.0,Love County,Oklahoma,1.0
Texas,Loving County,96.6,0.0,96.6,0.0,,,,,,,,,,,78.0,,,,,,78.0,0.0,,,,,,0.0,104.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Alabama,Lowndes County,88.13,22.03,89.06,22.41,78.28,10.72,65.24,20.0,100.0,89.1,54.5,0.0,50.0,0.0,50.15,42.6,51.44000000000001,60.9,100.0,100.0,50.12,5.4,14.530000000000001,4.4,0.0,0.0,0.0,5.470000000000001,10879.0,806.0,22012.0,2416.0,141.0,0.0,97.0,53.0,19.0,0.0,23.0,44.0,Lowndes County,Alabama,1.0
Georgia,Lowndes County,91.31818181818181,22.40909090909091,91.61818181818182,22.599999999999998,86.69090909090909,12.718181818181819,71.85714285714286,9.571428571428571,95.03333333333335,49.46666666666667,50.0,20.65,68.15714285714286,11.37142857142857,47.10909090909092,48.57272727272728,35.03333333333333,26.875,97.33333333333333,37.9375,46.654545454545456,6.20909090909091,5.779999999999999,9.185714285714285,4.18,0.0,4.1499999999999995,6.263636363636365,64072.0,9800.0,36090.0,7457.0,1343.0,220.0,522.0,102.0,129.0,9.0,1844.0,1472.0,Lowndes County,Georgia,2.0
Mississippi,Lowndes County,90.5125,34.5875,90.5,34.9125,80.9,13.35,100.0,75.78,80.42,26.04,100.0,0.0,80.22,51.019999999999996,49.4,50.9625,70.08,39.44,30.35,81.8,49.5875,3.757142857142857,11.2125,0.0,2.7800000000000002,0.0,0.0,3.585714285714286,50914.0,3323.0,35502.0,6555.0,1660.0,331.0,126.0,51.0,89.0,0.0,427.0,147.0,Lowndes County,Mississippi,1.0
Texas,Lubbock County,85.988,29.436,92.964,36.028,88.55909090909091,18.522727272727273,75.01578947368421,13.6,96.12857142857142,64.7,75.62857142857142,28.571428571428573,60.40416666666667,11.212499999999999,59.903999999999996,50.23478260869565,54.85,55.90625,60.4875,60.04,59.071999999999996,4.8919999999999995,9.75,6.570588235294117,4.578571428571428,0.0,6.958333333333333,4.128,215065.0,31061.0,18382.0,3221.0,6427.0,613.0,2087.0,437.0,329.0,9.0,13248.0,3956.0,Lubbock County,Texas,1.0
Iowa,Lucas County,92.07272727272726,14.981818181818182,92.2,15.063636363636363,80.43333333333334,2.766666666666667,100.0,0.0,33.333333333333336,26.666666666666668,,,100.0,0.0,55.45454545454545,61.1,66.66666666666667,53.333333333333336,,66.66666666666667,55.49090909090909,2.881818181818182,0.0,0.0,0.0,,0.0,2.9272727272727277,13229.0,926.0,35.0,0.0,14.0,1.0,15.0,9.0,0.0,0.0,58.0,0.0,Lucas County,Iowa,1.0
Ohio,Lucas County,91.66129032258064,26.138709677419353,91.84516129032258,26.261290322580646,83.404,21.804000000000002,86.29047619047618,23.061904761904763,87.436,53.076,77.77777777777777,38.888888888888886,76.48846153846154,21.02692307692308,58.58709677419355,49.00769230769231,55.91904761904762,61.448,75.0,57.55769230769231,58.34193548387096,5.94516129032258,15.924000000000001,7.69,5.221739130434782,0.0,9.091666666666667,5.84516129032258,310688.0,16734.0,74429.0,5676.0,6790.0,638.0,1232.0,124.0,105.0,23.0,9202.0,1323.0,Lucas County,Ohio,52.0
Michigan,Luce County,91.94999999999999,21.75,92.0,21.7,78.6,5.9,92.75,22.5,100.0,92.3,100.0,0.0,0.0,0.0,38.5,6.0,64.95,0.0,0.0,33.3,38.6,5.35,6.5,4.9,,,0.0,5.45,4375.0,204.0,68.0,0.0,5.0,0.0,354.0,15.0,0.0,0.0,6.0,0.0,,,
Georgia,Lumpkin County,85.17999999999999,25.74,85.66,25.939999999999998,77.175,29.725,50.0,14.175,84.97999999999999,49.480000000000004,32.0,0.0,78.325,6.025,54.260000000000005,39.2,12.939999999999998,61.67999999999999,32.0,43.739999999999995,53.86,4.9,0.65,27.1,0.0,0.0,0.0,5.0200000000000005,90993.0,12888.0,790.0,209.0,626.0,65.0,358.0,0.0,25.0,0.0,516.0,56.0,Lumpkin County,Georgia,1.0
New Mexico,Luna County,59.150000000000006,9.850000000000001,86.75,17.75,87.1,0.0,78.4,40.7,92.6,77.0,,,22.4,0.2,40.8,10.8,14.6,75.6,,66.6,20.9,12.25,31.1,24.2,4.0,,5.25,6.2,17998.0,1874.0,274.0,28.0,220.0,16.0,185.0,23.0,0.0,0.0,769.0,20.0,Luna County,New Mexico,1.0
Virginia,Lunenburg County,85.02307692307691,17.4,85.03076923076924,17.63076923076923,69.14166666666667,9.666666666666666,100.0,16.666666666666668,77.58571428571429,60.114285714285714,,,78.2625,27.5375,49.599999999999994,48.0,0.0,44.92857142857143,,31.025,49.49230769230769,4.084615384615384,3.972727272727273,,0.0,,0.0,4.107692307692307,23058.0,2187.0,14583.0,1796.0,372.0,6.0,57.0,0.0,0.0,0.0,406.0,47.0,Lunenburg County,Virginia,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luquillo Municipio,Puerto Rico,1.0
Pennsylvania,Luzerne County,92.74509803921569,22.094117647058823,93.11764705882354,22.227450980392156,87.54615384615386,12.52051282051282,83.33888888888889,12.466666666666667,88.98888888888888,41.88611111111111,64.4,26.450000000000003,63.736111111111114,12.166666666666666,56.94901960784314,53.5625,57.63809523809524,50.03333333333333,50.775,53.171052631578945,56.62549019607843,6.207843137254902,8.054054054054054,5.34,8.453125,0.0,2.661290322580645,6.094117647058824,341644.0,15025.0,15445.0,1726.0,4260.0,766.0,464.0,92.0,217.0,72.0,12056.0,2462.0,Luzerne County,Pennsylvania,18.0
Pennsylvania,Lycoming County,89.65483870967742,18.76451612903226,89.74193548387096,18.809677419354838,83.17142857142856,20.938095238095237,78.67999999999999,22.06,81.02000000000001,44.525,95.825,20.825,75.95555555555556,15.700000000000001,55.81612903225806,37.523809523809526,51.872727272727275,53.935,54.55,47.16842105263158,56.012903225806454,4.580645161290323,10.329411764705881,22.22222222222222,3.4823529411764707,0.0,0.0,4.564516129032258,141650.0,10191.0,5143.0,368.0,1144.0,58.0,227.0,16.0,120.0,0.0,679.0,165.0,Lycoming County,Pennsylvania,8.0
South Dakota,Lyman County,92.91111111111111,32.900000000000006,92.63333333333334,32.855555555555554,100.0,0.0,81.55,13.35,100.0,57.1,50.0,0.0,100.0,50.0,63.888888888888886,100.0,44.916666666666664,42.9,100.0,100.0,63.22222222222222,0.5,0.0,12.35,0.0,0.0,0.0,0.5111111111111111,6272.0,365.0,5.0,0.0,7.0,0.0,1167.0,557.0,56.0,0.0,14.0,58.0,Lyman County,South Dakota,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lynchburg City,Virginia,7.0
Virginia,Lynchburg city,92.5,41.239999999999995,92.78,41.58,85.76,18.32,75.875,30.825,94.9,55.92,100.0,87.2,72.425,24.5,57.14,57.52,46.675,47.0,100.0,76.325,56.98,3.94,8.72,0.0,2.9,0.0,2.525,3.8600000000000003,85804.0,5832.0,23470.0,2414.0,2790.0,204.0,205.0,10.0,47.0,0.0,1672.0,234.0,,,
Texas,Lynn County,79.52222222222223,20.4,90.6,27.866666666666667,78.5875,18.6375,67.27142857142857,4.957142857142857,91.36,33.980000000000004,71.9,0.0,64.06666666666666,12.788888888888888,55.666666666666664,42.0125,33.4,43.333333333333336,66.66666666666667,51.06666666666667,55.81111111111111,5.988888888888889,13.357142857142858,0.54,2.125,0.0,2.522222222222222,4.022222222222222,58241.0,9323.0,2715.0,317.0,768.0,55.0,251.0,55.0,33.0,13.0,3410.0,750.0,Lynn County,Texas,1.0
Iowa,Lyon County,92.99285714285715,19.37857142857143,93.39285714285714,19.585714285714285,98.88333333333333,16.666666666666668,51.0,0.0,83.33333333333333,25.0,75.0,25.0,43.958333333333336,0.3333333333333333,70.17142857142856,80.85714285714286,69.44,75.41428571428571,75.0,65.04166666666667,69.97142857142858,1.6214285714285714,0.0,0.0,0.0,0.0,12.141666666666666,1.6500000000000001,27642.0,1224.0,79.0,20.0,131.0,6.0,85.0,28.0,41.0,5.0,351.0,99.0,Lyon County,Iowa,2.0
